QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
374,Guess Number Higher or Lower,guess-number-higher-or-lower,Easy,53.075739472790836,False,"binary-search,interactive",algorithms
375,Guess Number Higher or Lower II,guess-number-higher-or-lower-ii,Medium,48.498954852063505,False,"math,dynamic-programming,game-theory",algorithms
376,Wiggle Subsequence,wiggle-subsequence,Medium,48.41499086666965,False,"array,dynamic-programming,greedy",algorithms
377,Combination Sum IV,combination-sum-iv,Medium,54.04650032404407,False,"array,dynamic-programming",algorithms
378,Kth Smallest Element in a Sorted Matrix,kth-smallest-element-in-a-sorted-matrix,Medium,62.2444863113518,False,"array,binary-search,sorting,heap-priority-queue,matrix",algorithms
379,Design Phone Directory,design-phone-directory,Medium,51.5403710893988,True,"array,hash-table,linked-list,design,queue",algorithms
380,Insert Delete GetRandom O(1),insert-delete-getrandom-o1,Medium,54.346011959230424,False,"array,hash-table,math,design,randomized",algorithms
381,Insert Delete GetRandom O(1) - Duplicates allowed,insert-delete-getrandom-o1-duplicates-allowed,Hard,35.35852673234675,False,"array,hash-table,math,design,randomized",algorithms
382,Linked List Random Node,linked-list-random-node,Medium,63.02834886987614,False,"linked-list,math,reservoir-sampling,randomized",algorithms
383,Ransom Note,ransom-note,Easy,60.66567545774117,False,"hash-table,string,counting",algorithms
384,Shuffle an Array,shuffle-an-array,Medium,58.14214004896966,False,"array,math,randomized",algorithms
385,Mini Parser,mini-parser,Medium,37.75173380702507,False,"string,stack,depth-first-search",algorithms
386,Lexicographical Numbers,lexicographical-numbers,Medium,63.35923719233478,False,"depth-first-search,trie",algorithms
387,First Unique Character in a String,first-unique-character-in-a-string,Easy,61.9212304066934,False,"hash-table,string,queue,counting",algorithms
388,Longest Absolute File Path,longest-absolute-file-path,Medium,47.05657084382279,False,"string,stack,depth-first-search",algorithms
389,Find the Difference,find-the-difference,Easy,59.97617008859795,False,"hash-table,string,bit-manipulation,sorting",algorithms
390,Elimination Game,elimination-game,Medium,45.84553576863507,False,"math,recursion",algorithms
391,Perfect Rectangle,perfect-rectangle,Hard,33.398636470496044,False,"array,line-sweep",algorithms
392,Is Subsequence,is-subsequence,Easy,47.925551240467534,False,"two-pointers,string,dynamic-programming",algorithms
393,UTF-8 Validation,utf-8-validation,Medium,45.04250241089015,False,"array,bit-manipulation",algorithms
394,Decode String,decode-string,Medium,58.88969826016306,False,"string,stack,recursion",algorithms
395,Longest Substring with At Least K Repeating Characters,longest-substring-with-at-least-k-repeating-characters,Medium,44.92739300298166,False,"hash-table,string,divide-and-conquer,sliding-window",algorithms
396,Rotate Function,rotate-function,Medium,42.252085691312566,False,"array,math,dynamic-programming",algorithms
397,Integer Replacement,integer-replacement,Medium,35.60582633336068,False,"dynamic-programming,greedy,bit-manipulation,memoization",algorithms
398,Random Pick Index,random-pick-index,Medium,62.922543865433376,False,"hash-table,math,reservoir-sampling,randomized",algorithms
399,Evaluate Division,evaluate-division,Medium,61.504989751688456,False,"array,depth-first-search,breadth-first-search,union-find,graph,shortest-path",algorithms
400,Nth Digit,nth-digit,Medium,34.58151332855833,False,"math,binary-search",algorithms
401,Binary Watch,binary-watch,Easy,53.69586747096425,False,"backtracking,bit-manipulation",algorithms
402,Remove K Digits,remove-k-digits,Medium,30.967774686249783,False,"string,stack,greedy,monotonic-stack",algorithms
403,Frog Jump,frog-jump,Hard,45.943273185902854,False,"array,dynamic-programming",algorithms
404,Sum of Left Leaves,sum-of-left-leaves,Easy,57.598019559094794,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
405,Convert a Number to Hexadecimal,convert-a-number-to-hexadecimal,Easy,47.984608985024956,False,"math,bit-manipulation",algorithms
406,Queue Reconstruction by Height,queue-reconstruction-by-height,Medium,73.3264915568512,False,"array,binary-indexed-tree,segment-tree,sorting",algorithms
407,Trapping Rain Water II,trapping-rain-water-ii,Hard,47.78279326605361,False,"array,breadth-first-search,heap-priority-queue,matrix",algorithms
408,Valid Word Abbreviation,valid-word-abbreviation,Easy,35.434937827533716,True,"two-pointers,string",algorithms
409,Longest Palindrome,longest-palindrome,Easy,53.881136468991166,False,"hash-table,string,greedy",algorithms
410,Split Array Largest Sum,split-array-largest-sum,Hard,54.9182061586558,False,"array,binary-search,dynamic-programming,greedy,prefix-sum",algorithms
411,Minimum Unique Word Abbreviation,minimum-unique-word-abbreviation,Hard,39.68989290677712,True,"string,backtracking,bit-manipulation",algorithms
412,Fizz Buzz,fizz-buzz,Easy,71.63208455879203,False,"math,string,simulation",algorithms
413,Arithmetic Slices,arithmetic-slices,Medium,65.04658792508636,False,"array,dynamic-programming",algorithms
414,Third Maximum Number,third-maximum-number,Easy,34.40537519191511,False,"array,sorting",algorithms
415,Add Strings,add-strings,Easy,51.791043079850496,False,"math,string,simulation",algorithms
416,Partition Equal Subset Sum,partition-equal-subset-sum,Medium,46.22078139565035,False,"array,dynamic-programming",algorithms
417,Pacific Atlantic Water Flow,pacific-atlantic-water-flow,Medium,55.04001839810155,False,"array,depth-first-search,breadth-first-search,matrix",algorithms
418,Sentence Screen Fitting,sentence-screen-fitting,Medium,35.98178469244378,True,"string,dynamic-programming,simulation",algorithms
419,Battleships in a Board,battleships-in-a-board,Medium,75.21394623692446,False,"array,depth-first-search,matrix",algorithms
420,Strong Password Checker,strong-password-checker,Hard,13.594777654359488,False,"string,greedy,heap-priority-queue",algorithms
421,Maximum XOR of Two Numbers in an Array,maximum-xor-of-two-numbers-in-an-array,Medium,53.42824847887256,False,"array,hash-table,bit-manipulation,trie",algorithms
422,Valid Word Square,valid-word-square,Easy,40.7348847567086,True,"array,matrix",algorithms
423,Reconstruct Original Digits from English,reconstruct-original-digits-from-english,Medium,51.11996441234577,False,"hash-table,math,string",algorithms
424,Longest Repeating Character Replacement,longest-repeating-character-replacement,Medium,53.33909135744732,False,"hash-table,string,sliding-window",algorithms
425,Word Squares,word-squares,Hard,53.239323713744355,True,"array,string,backtracking,trie",algorithms
426,Convert Binary Search Tree to Sorted Doubly Linked List,convert-binary-search-tree-to-sorted-doubly-linked-list,Medium,64.7679977986448,True,"linked-list,stack,tree,depth-first-search,binary-search-tree,binary-tree,doubly-linked-list",algorithms
427,Construct Quad Tree,construct-quad-tree,Medium,75.21328991280008,False,"array,divide-and-conquer,tree,matrix",algorithms
428,Serialize and Deserialize N-ary Tree,serialize-and-deserialize-n-ary-tree,Hard,66.59883651337051,True,"string,tree,depth-first-search,breadth-first-search",algorithms
429,N-ary Tree Level Order Traversal,n-ary-tree-level-order-traversal,Medium,70.76961131750569,False,"tree,breadth-first-search",algorithms
430,Flatten a Multilevel Doubly Linked List,flatten-a-multilevel-doubly-linked-list,Medium,59.94964519286805,False,"linked-list,depth-first-search,doubly-linked-list",algorithms
431,Encode N-ary Tree to Binary Tree,encode-n-ary-tree-to-binary-tree,Hard,79.38279957901068,True,"tree,depth-first-search,breadth-first-search,design,binary-tree",algorithms
432,All O`one Data Structure,all-oone-data-structure,Hard,36.5662213639617,False,"hash-table,linked-list,design,doubly-linked-list",algorithms
433,Minimum Genetic Mutation,minimum-genetic-mutation,Medium,53.35643659471211,False,"hash-table,string,breadth-first-search",algorithms
434,Number of Segments in a String,number-of-segments-in-a-string,Easy,36.457020553065874,False,string,algorithms
435,Non-overlapping Intervals,non-overlapping-intervals,Medium,52.80415455885235,False,"array,dynamic-programming,greedy,sorting",algorithms
436,Find Right Interval,find-right-interval,Medium,51.76794045235518,False,"array,binary-search,sorting",algorithms
437,Path Sum III,path-sum-iii,Medium,46.647365506447905,False,"tree,depth-first-search,binary-tree",algorithms
438,Find All Anagrams in a String,find-all-anagrams-in-a-string,Medium,50.7122299251741,False,"hash-table,string,sliding-window",algorithms
439,Ternary Expression Parser,ternary-expression-parser,Medium,60.65405651777576,True,"string,stack,recursion",algorithms
440,K-th Smallest in Lexicographical Order,k-th-smallest-in-lexicographical-order,Hard,31.901946150754924,False,trie,algorithms
441,Arranging Coins,arranging-coins,Easy,46.47018398600969,False,"math,binary-search",algorithms
442,Find All Duplicates in an Array,find-all-duplicates-in-an-array,Medium,73.60758478601478,False,"array,hash-table",algorithms
443,String Compression,string-compression,Medium,53.88160767525578,False,"two-pointers,string",algorithms
444,Sequence Reconstruction,sequence-reconstruction,Medium,27.900811300551847,True,"array,graph,topological-sort",algorithms
445,Add Two Numbers II,add-two-numbers-ii,Medium,61.09480463843621,False,"linked-list,math,stack",algorithms
446,Arithmetic Slices II - Subsequence,arithmetic-slices-ii-subsequence,Hard,54.57681553691529,False,"array,dynamic-programming",algorithms
447,Number of Boomerangs,number-of-boomerangs,Medium,55.29554290866062,False,"array,hash-table,math",algorithms
448,Find All Numbers Disappeared in an Array,find-all-numbers-disappeared-in-an-array,Easy,60.70944170783641,False,"array,hash-table",algorithms
449,Serialize and Deserialize BST,serialize-and-deserialize-bst,Medium,57.51771739076148,False,"string,tree,depth-first-search,breadth-first-search,design,binary-search-tree,binary-tree",algorithms
450,Delete Node in a BST,delete-node-in-a-bst,Medium,50.998896868959406,False,"tree,binary-search-tree,binary-tree",algorithms
451,Sort Characters By Frequency,sort-characters-by-frequency,Medium,72.33104084140086,False,"hash-table,string,sorting,heap-priority-queue,bucket-sort,counting",algorithms
452,Minimum Number of Arrows to Burst Balloons,minimum-number-of-arrows-to-burst-balloons,Medium,56.07923198591109,False,"array,greedy,sorting",algorithms
453,Minimum Moves to Equal Array Elements,minimum-moves-to-equal-array-elements,Medium,56.56602647569444,False,"array,math",algorithms
454,4Sum II,4sum-ii,Medium,57.17795749455649,False,"array,hash-table",algorithms
455,Assign Cookies,assign-cookies,Easy,52.72210061744666,False,"array,two-pointers,greedy,sorting",algorithms
456,132 Pattern,132-pattern,Medium,33.73433099262924,False,"array,binary-search,stack,monotonic-stack,ordered-set",algorithms
457,Circular Array Loop,circular-array-loop,Medium,33.622266747974564,False,"array,hash-table,two-pointers",algorithms
458,Poor Pigs,poor-pigs,Hard,60.019241693064295,False,"math,dynamic-programming,combinatorics",algorithms
459,Repeated Substring Pattern,repeated-substring-pattern,Easy,46.053259930567854,False,"string,string-matching",algorithms
460,LFU Cache,lfu-cache,Hard,43.91221489781254,False,"hash-table,linked-list,design,doubly-linked-list",algorithms
461,Hamming Distance,hamming-distance,Easy,75.29777024359284,False,bit-manipulation,algorithms
462,Minimum Moves to Equal Array Elements II,minimum-moves-to-equal-array-elements-ii,Medium,60.0512072221957,False,"array,math,sorting",algorithms
463,Island Perimeter,island-perimeter,Easy,70.20534144858375,False,"array,depth-first-search,breadth-first-search,matrix",algorithms
464,Can I Win,can-i-win,Medium,29.637916809789957,False,"math,dynamic-programming,bit-manipulation,memoization,game-theory,bitmask",algorithms
465,Optimal Account Balancing,optimal-account-balancing,Hard,49.41753631730402,True,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
466,Count The Repetitions,count-the-repetitions,Hard,29.97020585048754,False,"string,dynamic-programming",algorithms
467,Unique Substrings in Wraparound String,unique-substrings-in-wraparound-string,Medium,39.387544422214305,False,"string,dynamic-programming",algorithms
468,Validate IP Address,validate-ip-address,Medium,26.81988054905522,False,string,algorithms
469,Convex Polygon,convex-polygon,Medium,39.36178107606679,True,"math,geometry",algorithms
470,Implement Rand10() Using Rand7(),implement-rand10-using-rand7,Medium,45.953297647408306,False,"math,rejection-sampling,randomized,probability-and-statistics",algorithms
471,Encode String with Shortest Length,encode-string-with-shortest-length,Hard,50.45829135769847,True,"string,dynamic-programming",algorithms
472,Concatenated Words,concatenated-words,Hard,49.596455749364324,False,"array,string,dynamic-programming,depth-first-search,trie",algorithms
473,Matchsticks to Square,matchsticks-to-square,Medium,40.1910044382985,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
474,Ones and Zeroes,ones-and-zeroes,Medium,47.368830745504034,False,"array,string,dynamic-programming",algorithms
475,Heaters,heaters,Medium,37.48644278689724,False,"array,two-pointers,binary-search,sorting",algorithms
476,Number Complement,number-complement,Easy,67.54983820398036,False,bit-manipulation,algorithms
477,Total Hamming Distance,total-hamming-distance,Medium,52.39496509624673,False,"array,math,bit-manipulation",algorithms
478,Generate Random Point in a Circle,generate-random-point-in-a-circle,Medium,39.62019767256496,False,"math,geometry,rejection-sampling,randomized",algorithms
479,Largest Palindrome Product,largest-palindrome-product,Hard,32.859248137025915,False,math,algorithms
480,Sliding Window Median,sliding-window-median,Hard,39.390016106661896,False,"array,hash-table,sliding-window,heap-priority-queue",algorithms
481,Magical String,magical-string,Medium,51.07023849366297,False,"two-pointers,string",algorithms
482,License Key Formatting,license-key-formatting,Easy,43.56528635832359,False,string,algorithms
483,Smallest Good Base,smallest-good-base,Hard,40.07241543592187,False,"math,binary-search",algorithms
484,Find Permutation,find-permutation,Medium,66.91241985359633,True,"array,string,stack,greedy",algorithms
485,Max Consecutive Ones,max-consecutive-ones,Easy,58.436330519565004,False,array,algorithms
486,Predict the Winner,predict-the-winner,Medium,55.436742917516405,False,"array,math,dynamic-programming,recursion,game-theory",algorithms
487,Max Consecutive Ones II,max-consecutive-ones-ii,Medium,50.242073183910776,True,"array,dynamic-programming,sliding-window",algorithms
488,Zuma Game,zuma-game,Hard,33.045943756509665,False,"string,dynamic-programming,stack,breadth-first-search,memoization",algorithms
489,Robot Room Cleaner,robot-room-cleaner,Hard,76.66702411823198,True,"backtracking,interactive",algorithms
490,The Maze,the-maze,Medium,57.533849602323905,True,"array,depth-first-search,breadth-first-search,matrix",algorithms
491,Non-decreasing Subsequences,non-decreasing-subsequences,Medium,60.5449453643245,False,"array,hash-table,backtracking,bit-manipulation",algorithms
492,Construct the Rectangle,construct-the-rectangle,Easy,56.91014728017137,False,math,algorithms
493,Reverse Pairs,reverse-pairs,Hard,30.56511633633827,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
494,Target Sum,target-sum,Medium,46.48354434828891,False,"array,dynamic-programming,backtracking",algorithms
495,Teemo Attacking,teemo-attacking,Easy,56.54580528325657,False,"array,simulation",algorithms
496,Next Greater Element I,next-greater-element-i,Easy,71.97395372388198,False,"array,hash-table,stack,monotonic-stack",algorithms
497,Random Point in Non-overlapping Rectangles,random-point-in-non-overlapping-rectangles,Medium,39.8110365056719,False,"array,math,binary-search,reservoir-sampling,prefix-sum,ordered-set,randomized",algorithms
498,Diagonal Traverse,diagonal-traverse,Medium,59.583032720791074,False,"array,matrix,simulation",algorithms
499,The Maze III,the-maze-iii,Hard,48.49814269245549,True,"array,string,depth-first-search,breadth-first-search,graph,heap-priority-queue,matrix,shortest-path",algorithms
500,Keyboard Row,keyboard-row,Easy,70.3758896141539,False,"array,hash-table,string",algorithms
501,Find Mode in Binary Search Tree,find-mode-in-binary-search-tree,Easy,55.76347077204481,False,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
502,IPO,ipo,Hard,49.53350113764415,False,"array,greedy,sorting,heap-priority-queue",algorithms
503,Next Greater Element II,next-greater-element-ii,Medium,63.648177397447284,False,"array,stack,monotonic-stack",algorithms
504,Base 7,base-7,Easy,49.61693204068583,False,math,algorithms
505,The Maze II,the-maze-ii,Medium,53.29789828854832,True,"array,depth-first-search,breadth-first-search,graph,heap-priority-queue,matrix,shortest-path",algorithms
506,Relative Ranks,relative-ranks,Easy,63.206566959055856,False,"array,sorting,heap-priority-queue",algorithms
507,Perfect Number,perfect-number,Easy,39.560073860261745,False,math,algorithms
508,Most Frequent Subtree Sum,most-frequent-subtree-sum,Medium,66.00962209904309,False,"hash-table,tree,depth-first-search,binary-tree",algorithms
509,Fibonacci Number,fibonacci-number,Easy,70.70770077943665,False,"math,dynamic-programming,recursion,memoization",algorithms
510,Inorder Successor in BST II,inorder-successor-in-bst-ii,Medium,60.927793005984846,True,"tree,binary-search-tree,binary-tree",algorithms
511,Game Play Analysis I,game-play-analysis-i,Easy,74.40481556945973,False,database,database
512,Game Play Analysis II,game-play-analysis-ii,Easy,52.558266859351036,True,database,database
513,Find Bottom Left Tree Value,find-bottom-left-tree-value,Medium,67.73111237259272,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
514,Freedom Trail,freedom-trail,Hard,47.48280384337446,False,"string,dynamic-programming,depth-first-search,breadth-first-search",algorithms
515,Find Largest Value in Each Tree Row,find-largest-value-in-each-tree-row,Medium,65.64186053039431,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
516,Longest Palindromic Subsequence,longest-palindromic-subsequence,Medium,62.40479278409424,False,"string,dynamic-programming",algorithms
517,Super Washing Machines,super-washing-machines,Hard,40.97465098129896,False,"array,greedy",algorithms
518,Coin Change II,coin-change-ii,Medium,63.53091594500903,False,"array,dynamic-programming",algorithms
519,Random Flip Matrix,random-flip-matrix,Medium,41.578796795814945,False,"hash-table,math,reservoir-sampling,randomized",algorithms
520,Detect Capital,detect-capital,Easy,56.585927958034645,False,string,algorithms
521,Longest Uncommon Subsequence I,longest-uncommon-subsequence-i,Easy,60.60263225219591,False,string,algorithms
522,Longest Uncommon Subsequence II,longest-uncommon-subsequence-ii,Medium,41.08392037505216,False,"array,hash-table,two-pointers,string,sorting",algorithms
523,Continuous Subarray Sum,continuous-subarray-sum,Medium,28.750673249255637,False,"array,hash-table,math,prefix-sum",algorithms
524,Longest Word in Dictionary through Deleting,longest-word-in-dictionary-through-deleting,Medium,51.10154683859782,False,"array,two-pointers,string,sorting",algorithms
525,Contiguous Array,contiguous-array,Medium,46.881095680897886,False,"array,hash-table,prefix-sum",algorithms
526,Beautiful Arrangement,beautiful-arrangement,Medium,64.26471262085504,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
527,Word Abbreviation,word-abbreviation,Hard,60.90740153197661,True,"array,string,greedy,trie,sorting",algorithms
528,Random Pick with Weight,random-pick-with-weight,Medium,46.512157539763216,False,"array,math,binary-search,prefix-sum,randomized",algorithms
529,Minesweeper,minesweeper,Medium,66.31782499800872,False,"array,depth-first-search,breadth-first-search,matrix",algorithms
530,Minimum Absolute Difference in BST,minimum-absolute-difference-in-bst,Easy,58.45811354281207,False,"tree,depth-first-search,breadth-first-search,binary-search-tree,binary-tree",algorithms
531,Lonely Pixel I,lonely-pixel-i,Medium,62.271414821944184,True,"array,hash-table,matrix",algorithms
532,K-diff Pairs in an Array,k-diff-pairs-in-an-array,Medium,42.461041695914645,False,"array,hash-table,two-pointers,binary-search,sorting",algorithms
533,Lonely Pixel II,lonely-pixel-ii,Medium,48.528324212394615,True,"array,hash-table,matrix",algorithms
534,Game Play Analysis III,game-play-analysis-iii,Medium,80.82390322760466,True,database,database
535,Encode and Decode TinyURL,encode-and-decode-tinyurl,Medium,86.27707565687524,False,"hash-table,string,design,hash-function",algorithms
536,Construct Binary Tree from String,construct-binary-tree-from-string,Medium,56.58751178345378,True,"string,tree,depth-first-search,binary-tree",algorithms
537,Complex Number Multiplication,complex-number-multiplication,Medium,71.67002755414622,False,"math,string,simulation",algorithms
538,Convert BST to Greater Tree,convert-bst-to-greater-tree,Medium,68.76994126608476,False,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
539,Minimum Time Difference,minimum-time-difference,Medium,56.72263010798392,False,"array,math,string,sorting",algorithms
540,Single Element in a Sorted Array,single-element-in-a-sorted-array,Medium,58.99528123273424,False,"array,binary-search",algorithms
541,Reverse String II,reverse-string-ii,Easy,50.559516150914,False,"two-pointers,string",algorithms
542,01 Matrix,01-matrix,Medium,48.10231838240137,False,"array,dynamic-programming,breadth-first-search,matrix",algorithms
543,Diameter of Binary Tree,diameter-of-binary-tree,Easy,58.75937277708941,False,"tree,depth-first-search,binary-tree",algorithms
544,Output Contest Matches,output-contest-matches,Medium,77.06609195402298,True,"string,recursion,simulation",algorithms
545,Boundary of Binary Tree,boundary-of-binary-tree,Medium,45.09544589748849,True,"tree,depth-first-search,binary-tree",algorithms
546,Remove Boxes,remove-boxes,Hard,47.673216132368154,False,"array,dynamic-programming,memoization",algorithms
547,Number of Provinces,number-of-provinces,Medium,65.83391476283713,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
548,Split Array with Equal Sum,split-array-with-equal-sum,Hard,50.109589041095894,True,"array,prefix-sum",algorithms
549,Binary Tree Longest Consecutive Sequence II,binary-tree-longest-consecutive-sequence-ii,Medium,49.463310644027224,True,"tree,depth-first-search,binary-tree",algorithms
550,Game Play Analysis IV,game-play-analysis-iv,Medium,35.87410457508683,False,database,database
551,Student Attendance Record I,student-attendance-record-i,Easy,48.61008096359399,False,string,algorithms
552,Student Attendance Record II,student-attendance-record-ii,Hard,42.48463841184812,False,dynamic-programming,algorithms
553,Optimal Division,optimal-division,Medium,60.58960677234106,False,"array,math,dynamic-programming",algorithms
554,Brick Wall,brick-wall,Medium,54.5093332568704,False,"array,hash-table",algorithms
555,Split Concatenated Strings,split-concatenated-strings,Medium,43.56448561550003,True,"array,string,greedy",algorithms
556,Next Greater Element III,next-greater-element-iii,Medium,33.92130799507764,False,"math,two-pointers,string",algorithms
557,Reverse Words in a String III,reverse-words-in-a-string-iii,Easy,82.95074505203175,False,"two-pointers,string",algorithms
558,Logical OR of Two Binary Grids Represented as Quad-Trees,logical-or-of-two-binary-grids-represented-as-quad-trees,Medium,49.27743647025971,False,"divide-and-conquer,tree",algorithms
559,Maximum Depth of N-ary Tree,maximum-depth-of-n-ary-tree,Easy,71.99936603534353,False,"tree,depth-first-search,breadth-first-search",algorithms
560,Subarray Sum Equals K,subarray-sum-equals-k,Medium,43.364544895216525,False,"array,hash-table,prefix-sum",algorithms
561,Array Partition,array-partition,Easy,78.3658156153324,False,"array,greedy,sorting,counting-sort",algorithms
562,Longest Line of Consecutive One in Matrix,longest-line-of-consecutive-one-in-matrix,Medium,50.34147710566411,True,"array,dynamic-programming,matrix",algorithms
563,Binary Tree Tilt,binary-tree-tilt,Easy,61.38812103100486,False,"tree,depth-first-search,binary-tree",algorithms
564,Find the Closest Palindrome,find-the-closest-palindrome,Hard,22.13278746701915,False,"math,string",algorithms
565,Array Nesting,array-nesting,Medium,56.340583699227984,False,"array,depth-first-search",algorithms
566,Reshape the Matrix,reshape-the-matrix,Easy,63.03228274121556,False,"array,matrix,simulation",algorithms
567,Permutation in String,permutation-in-string,Medium,44.24882726670712,False,"hash-table,two-pointers,string,sliding-window",algorithms
568,Maximum Vacation Days,maximum-vacation-days,Hard,45.44552757911237,True,"array,dynamic-programming,matrix",algorithms
569,Median Employee Salary,median-employee-salary,Hard,66.1742398124526,True,database,database
570,Managers with at Least 5 Direct Reports,managers-with-at-least-5-direct-reports,Medium,51.85241941491343,False,database,database
571,Find Median Given Frequency of Numbers,find-median-given-frequency-of-numbers,Hard,42.57301419978917,True,database,database
572,Subtree of Another Tree,subtree-of-another-tree,Easy,47.50609476439258,False,"tree,depth-first-search,string-matching,binary-tree,hash-function",algorithms
573,Squirrel Simulation,squirrel-simulation,Medium,57.0327652641651,True,"array,math",algorithms
574,Winning Candidate,winning-candidate,Medium,60.347922805237374,True,database,database
575,Distribute Candies,distribute-candies,Easy,67.32596099016163,False,"array,hash-table",algorithms
576,Out of Boundary Paths,out-of-boundary-paths,Medium,48.07927024356024,False,dynamic-programming,algorithms
577,Employee Bonus,employee-bonus,Easy,74.26641719527221,False,database,database
578,Get Highest Answer Rate Question,get-highest-answer-rate-question,Medium,40.44559280161374,True,database,database
579,Find Cumulative Salary of an Employee,find-cumulative-salary-of-an-employee,Hard,46.36475961738696,True,database,database
580,Count Student Number in Departments,count-student-number-in-departments,Medium,58.79797641564929,True,database,database
581,Shortest Unsorted Continuous Subarray,shortest-unsorted-continuous-subarray,Medium,36.70951669614923,False,"array,two-pointers,stack,greedy,sorting,monotonic-stack",algorithms
582,Kill Process,kill-process,Medium,69.14060547493294,True,"array,hash-table,tree,depth-first-search,breadth-first-search",algorithms
583,Delete Operation for Two Strings,delete-operation-for-two-strings,Medium,61.25325562804611,False,"string,dynamic-programming",algorithms
584,Find Customer Referee,find-customer-referee,Easy,69.23252617241357,False,database,database
585,Investments in 2016,investments-in-2016,Medium,47.156806433084434,False,database,database
586,Customer Placing the Largest Number of Orders,customer-placing-the-largest-number-of-orders,Easy,64.88136399595051,False,database,database
587,Erect the Fence,erect-the-fence,Hard,51.917379703744594,False,"array,math,geometry",algorithms
588,Design In-Memory File System,design-in-memory-file-system,Hard,48.24784963364129,True,"hash-table,string,design,trie",algorithms
589,N-ary Tree Preorder Traversal,n-ary-tree-preorder-traversal,Easy,75.36389511163057,False,"stack,tree,depth-first-search",algorithms
590,N-ary Tree Postorder Traversal,n-ary-tree-postorder-traversal,Easy,77.73646980376616,False,"stack,tree,depth-first-search",algorithms
591,Tag Validator,tag-validator,Hard,37.908031429626114,False,"string,stack",algorithms
592,Fraction Addition and Subtraction,fraction-addition-and-subtraction,Medium,52.96879273147164,False,"math,string,simulation",algorithms
593,Valid Square,valid-square,Medium,43.96373934832899,False,"math,geometry",algorithms
594,Longest Harmonious Subsequence,longest-harmonious-subsequence,Easy,54.31868207581038,False,"array,hash-table,sliding-window,sorting,counting",algorithms
595,Big Countries,big-countries,Easy,68.29979797812018,False,database,database
596,Classes More Than 5 Students,classes-more-than-5-students,Easy,53.126462273164286,False,database,database
597,Friend Requests I: Overall Acceptance Rate,friend-requests-i-overall-acceptance-rate,Easy,42.02366005091404,True,database,database
598,Range Addition II,range-addition-ii,Easy,55.887290918507304,False,"array,math",algorithms
599,Minimum Index Sum of Two Lists,minimum-index-sum-of-two-lists,Easy,54.897416413373854,False,"array,hash-table,string",algorithms
600,Non-negative Integers without Consecutive Ones,non-negative-integers-without-consecutive-ones,Hard,39.6469768361053,False,dynamic-programming,algorithms
601,Human Traffic of Stadium,human-traffic-of-stadium,Hard,48.45602532333944,False,database,database
602,Friend Requests II: Who Has the Most Friends,friend-requests-ii-who-has-the-most-friends,Medium,57.153376120977676,False,database,database
603,Consecutive Available Seats,consecutive-available-seats,Easy,66.42141590375306,True,database,database
604,Design Compressed String Iterator,design-compressed-string-iterator,Easy,39.7045608420016,True,"array,string,design,iterator",algorithms
605,Can Place Flowers,can-place-flowers,Easy,29.481140609190387,False,"array,greedy",algorithms
606,Construct String from Binary Tree,construct-string-from-binary-tree,Medium,68.99070871843396,False,"string,tree,depth-first-search,binary-tree",algorithms
607,Sales Person,sales-person,Easy,65.72682361943976,False,database,database
608,Tree Node,tree-node,Medium,71.79147679773462,False,database,database
609,Find Duplicate File in System,find-duplicate-file-in-system,Medium,67.62639369907856,False,"array,hash-table,string",algorithms
610,Triangle Judgement,triangle-judgement,Easy,70.8676094525064,False,database,database
611,Valid Triangle Number,valid-triangle-number,Medium,50.92795729183458,False,"array,two-pointers,binary-search,greedy,sorting",algorithms
612,Shortest Distance in a Plane,shortest-distance-in-a-plane,Medium,61.662486563955575,True,database,database
613,Shortest Distance in a Line,shortest-distance-in-a-line,Easy,80.3525655963089,True,database,database
614,Second Degree Follower,second-degree-follower,Medium,38.207102803738316,True,database,database
615,Average Salary: Departments VS Company,average-salary-departments-vs-company,Hard,56.10098629517829,True,database,database
616,Add Bold Tag in String,add-bold-tag-in-string,Medium,49.49496082511231,True,"array,hash-table,string,trie,string-matching",algorithms
617,Merge Two Binary Trees,merge-two-binary-trees,Easy,78.86994142860017,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
618,Students Report By Geography,students-report-by-geography,Hard,63.72701516582412,True,database,database
619,Biggest Single Number,biggest-single-number,Easy,59.840099129069046,False,database,database
620,Not Boring Movies,not-boring-movies,Easy,73.15477026970568,False,database,database
621,Task Scheduler,task-scheduler,Medium,58.163495342726115,False,"array,hash-table,greedy,sorting,heap-priority-queue,counting",algorithms
622,Design Circular Queue,design-circular-queue,Medium,51.33928571428571,False,"array,linked-list,design,queue",algorithms
